STATE,ST_CASE,VEH_NO,AGE,SEX,DRINKING,DRUGS,DOA,AgeCat
12,122667,1,70,1,0,0,0,65 and Above
12,120728,1,37,1,1,0,0,33-48
12,121890,1,33,2,0,0,0,33-48
13,130815,0,23,1,0,1,1,17-32
21,210041,2,42,1,0,0,0,33-48
28,280250,1,45,1,0,0,0,33-48
42,420089,3,50,1,0,0,0,49-64
13,130054,1,18,1,0,0,1,17-32
6,61479,1,29,1,0,0,1,17-32
13,131095,0,21,1,0,0,1,17-32
18,180460,1,29,2,0,1,0,17-32
45,450403,1,45,1,0,0,0,33-48
21,210285,1,61,1,0,0,0,49-64
48,482303,1,63,1,1,1,0,49-64
6,61269,1,51,1,1,1,0,49-64
16,160034,1,29,2,0,0,1,17-32
41,410137,1,17,1,0,0,0,17-32
18,180038,1,17,1,0,0,0,17-32
47,470097,1,17,1,1,1,1,17-32
47,470036,1,26,2,0,0,0,17-32
4,40246,1,51,1,1,0,0,49-64
47,470622,1,0,1,0,0,0,0-16
37,370809,0,38,2,1,0,1,33-48
48,481342,1,30,1,0,1,1,17-32
37,370124,2,60,2,0,0,0,49-64
17,170114,1,16,1,0,0,0,0-16
37,370223,1,31,1,0,0,1,17-32
12,121272,1,28,2,0,0,0,17-32
19,190006,1,81,2,0,0,1,65 and Above
12,121348,1,49,1,0,0,0,49-64
6,62291,3,49,2,0,0,0,49-64
37,370746,1,80,1,0,0,1,65 and Above
39,391042,1,45,1,0,0,0,33-48
27,270263,1,58,1,0,0,0,49-64
47,470308,2,65,2,0,0,1,65 and Above
6,61308,1,91,2,0,0,0,65 and Above
12,120234,0,15,2,0,0,0,0-16
50,500022,1,71,1,0,0,1,65 and Above
6,61607,1,39,1,0,0,1,33-48
6,62509,2,50,1,0,0,0,49-64
28,280246,2,47,2,1,0,0,33-48
13,130754,1,14,2,0,0,0,0-16
17,170615,2,33,1,0,0,0,33-48
12,122534,1,26,1,0,0,0,17-32
31,310016,1,26,1,0,0,0,17-32
37,370730,1,62,1,0,0,1,49-64
37,370785,1,35,2,0,0,0,33-48
4,40231,2,88,1,1,0,0,65 and Above
26,260279,1,56,1,0,0,0,49-64
42,420292,0,76,1,0,0,0,65 and Above
26,260298,1,30,1,0,0,0,17-32
34,340324,1,24,1,0,0,0,17-32
1,10098,1,25,1,0,0,0,17-32
4,40669,3,36,1,0,0,0,33-48
47,470403,1,35,1,0,0,0,33-48
25,250198,2,72,1,0,0,0,65 and Above
16,160141,2,72,1,0,0,0,65 and Above
6,62675,2,50,1,0,0,0,49-64
18,180570,1,24,1,0,0,0,17-32
6,60615,0,33,1,0,1,0,33-48
16,160052,2,19,1,0,0,0,17-32
5,50443,1,78,2,0,0,0,65 and Above
40,400558,1,49,2,0,0,0,49-64
47,470519,1,25,2,0,0,1,17-32
12,121539,2,77,2,0,0,0,65 and Above
27,270114,1,77,2,0,0,0,65 and Above
28,280130,1,69,1,0,0,1,65 and Above
42,420165,2,54,1,0,0,0,49-64
1,10342,3,35,1,0,0,0,33-48
47,470421,0,46,2,0,0,0,33-48
6,62686,2,64,1,0,0,0,49-64
18,180510,2,21,2,0,0,0,17-32
6,61978,1,28,1,1,0,1,17-32
48,481742,1,30,1,0,1,0,17-32
6,62080,1,65,2,0,0,1,65 and Above
42,420748,2,41,2,0,0,0,33-48
12,122293,1,25,1,1,1,1,17-32
42,420075,2,42,1,0,0,0,33-48
47,470627,1,35,1,0,0,0,33-48
29,290154,1,42,1,1,1,1,33-48
26,260451,1,48,2,0,0,0,33-48
26,260911,2,26,1,0,0,0,17-32
54,540216,1,56,1,0,0,0,49-64
26,260639,0,8,2,0,0,0,0-16
39,390645,3,43,1,0,0,0,33-48
2,20051,1,31,2,0,0,0,17-32
12,122315,1,74,1,0,0,0,65 and Above
17,170719,1,36,2,0,0,0,33-48
28,280124,2,17,2,0,0,0,17-32
46,460013,1,53,1,1,0,1,49-64
12,120404,2,32,1,0,0,0,17-32
37,370076,1,28,1,0,0,0,17-32
47,470901,1,38,1,1,0,1,33-48
39,390297,1,44,1,0,0,0,33-48
16,160152,2,18,1,0,0,0,17-32
16,160113,1,28,1,0,0,0,17-32
21,210527,1,72,1,0,0,0,65 and Above
6,61756,2,50,1,0,0,0,49-64
6,60133,1,17,1,0,0,0,17-32
47,470051,1,24,1,1,0,0,17-32
19,190089,1,65,2,0,0,1,65 and Above
12,120953,3,25,1,0,0,1,17-32
9,90215,2,25,1,1,0,0,17-32
6,60277,1,27,1,1,0,1,17-32
42,421030,2,51,1,0,0,0,49-64
51,510079,2,31,2,0,0,0,17-32
42,420049,4,38,1,0,0,0,33-48
1,10091,2,61,2,0,0,0,49-64
39,390581,2,43,1,0,0,0,33-48
26,260199,2,38,1,0,0,0,33-48
12,122687,0,75,2,0,0,0,65 and Above
6,62919,2,54,2,0,1,0,49-64
55,550365,2,55,1,0,0,0,49-64
6,63015,1,20,2,0,0,0,17-32
12,120956,3,27,1,0,0,0,17-32
8,80164,1,7,1,0,0,0,0-16
39,390788,1,48,1,1,0,0,33-48
37,371235,1,23,1,0,0,1,17-32
12,120046,1,30,2,1,0,0,17-32
6,62009,1,45,2,0,0,0,33-48
40,400098,1,32,2,0,0,0,17-32
21,210420,1,69,1,0,0,1,65 and Above
30,300109,1,25,1,1,1,0,17-32
12,120036,2,37,1,0,0,0,33-48
6,61651,1,24,1,1,0,0,17-32
19,190099,2,55,1,0,0,0,49-64
18,180124,1,24,1,1,0,1,17-32
39,390163,1,21,2,1,0,0,17-32
45,450483,1,28,2,0,0,0,17-32
6,61139,1,19,1,0,0,0,17-32
48,480160,1,25,1,0,0,1,17-32
13,131124,1,24,1,0,0,1,17-32
47,470438,1,22,1,0,0,0,17-32
4,40429,2,63,2,0,0,0,49-64
13,130386,1,31,1,0,0,0,17-32
13,130511,2,60,2,0,0,0,49-64
22,220182,1,19,1,0,0,1,17-32
4,40521,1,51,2,0,1,0,49-64
4,40215,2,61,1,0,0,0,49-64
13,130107,1,30,1,1,0,1,17-32
6,62437,4,33,1,0,0,0,33-48
12,120986,0,85,1,0,0,0,65 and Above
42,420657,1,20,1,1,0,0,17-32
47,470392,1,40,2,1,0,0,33-48
1,10405,2,42,1,0,0,0,33-48
45,450146,4,51,1,0,1,0,49-64
12,120548,1,61,1,0,1,0,49-64
45,450595,3,38,1,0,0,0,33-48
24,240264,1,21,1,0,0,1,17-32
12,120396,1,26,1,0,0,0,17-32
44,440009,1,30,1,0,0,0,17-32
4,40138,2,44,1,0,0,0,33-48
8,80179,2,59,2,0,0,0,49-64
26,260911,21,53,1,0,0,0,49-64
42,420222,3,51,1,0,0,0,49-64
50,500050,2,20,1,0,0,0,17-32
8,80394,2,64,1,0,0,0,49-64
26,260366,4,56,1,0,0,0,49-64
12,122237,2,59,1,0,0,0,49-64
47,470104,4,30,2,0,0,0,17-32
17,170138,1,45,1,0,1,1,33-48
31,310024,3,29,1,0,0,0,17-32
48,481161,1,23,1,1,1,0,17-32
42,420570,1,81,1,0,0,0,65 and Above
34,340132,0,25,1,0,0,1,17-32
47,470291,2,53,1,0,0,0,49-64
39,390358,1,66,1,0,0,1,65 and Above
45,450109,1,67,1,0,0,0,65 and Above
47,470122,1,13,1,0,0,0,0-16
42,420108,3,32,1,0,0,0,17-32
38,380006,2,32,1,1,0,1,17-32
37,370163,1,54,1,1,0,1,49-64
1,10207,2,50,2,0,0,0,49-64
26,260637,2,53,1,0,0,0,49-64
39,390930,1,57,1,0,0,1,49-64
17,170206,2,54,1,0,0,0,49-64
26,260117,1,57,2,0,0,0,49-64
21,210372,2,42,2,0,0,0,33-48
1,10095,8,28,2,0,0,0,17-32
29,290293,1,29,1,1,1,0,17-32
8,80002,2,1,1,0,0,0,0-16
6,62528,1,38,1,0,0,0,33-48
55,550024,1,49,1,0,0,0,49-64
12,120165,2,20,2,0,0,0,17-32
26,260041,1,21,2,1,0,1,17-32
42,420626,1,26,1,0,0,1,17-32
5,50349,1,43,2,0,0,0,33-48
12,122316,1,77,2,0,0,0,65 and Above
4,40243,0,25,1,1,0,0,17-32
26,260564,0,49,1,0,0,1,49-64
1,10091,1,20,2,0,0,0,17-32
26,260829,2,43,2,0,0,0,33-48
55,550282,3,53,2,0,0,0,49-64
6,62754,1,30,1,0,0,0,17-32
39,390427,1,46,1,0,0,0,33-48
42,420621,2,40,1,0,0,0,33-48
55,550081,0,61,1,0,0,1,49-64
6,61247,1,20,1,1,1,1,17-32
23,230110,1,37,1,0,0,0,33-48
49,490189,1,31,2,0,0,0,17-32
13,130709,1,34,1,0,0,0,33-48
17,170450,1,68,1,0,0,0,65 and Above
8,80180,0,38,2,1,0,1,33-48
47,470639,2,41,1,0,0,0,33-48
21,210102,1,74,1,0,0,1,65 and Above
51,510234,2,65,1,0,0,1,65 and Above
26,260205,0,28,1,0,0,0,17-32
39,390294,1,18,1,0,0,1,17-32
47,470766,1,66,2,0,0,1,65 and Above
13,130885,2,67,2,0,0,1,65 and Above
21,210624,1,51,2,0,0,1,49-64
12,120254,2,74,1,0,0,0,65 and Above
6,61178,0,50,2,1,0,0,49-64
48,481698,1,27,2,1,0,1,17-32
12,121828,0,49,1,0,0,0,49-64
12,122008,4,46,1,0,0,0,33-48
12,121894,0,7,2,0,0,0,0-16
17,170961,1,34,1,0,0,0,33-48
17,170011,3,66,1,0,0,0,65 and Above
47,470190,2,79,2,0,0,0,65 and Above
21,210216,1,53,1,0,0,0,49-64
51,510443,1,36,1,0,0,0,33-48
37,371196,1,55,1,0,0,0,49-64
12,120615,1,28,1,1,0,1,17-32
37,371063,2,7,1,0,0,0,0-16
49,490217,1,43,1,0,0,0,33-48
4,40746,2,48,2,0,0,0,33-48
18,180598,4,25,1,0,0,0,17-32
13,131129,1,45,1,0,0,0,33-48
54,540124,1,38,1,0,0,0,33-48
29,290770,0,52,1,1,1,1,49-64
37,370304,1,38,1,0,0,0,33-48
6,61105,1,11,1,0,0,1,0-16
45,450586,2,41,1,0,0,0,33-48
17,170617,2,36,2,0,0,0,33-48
47,470015,1,51,1,0,0,0,49-64
6,60359,3,35,1,0,0,0,33-48
37,370235,2,30,1,0,0,0,17-32
45,450794,1,18,1,0,0,1,17-32
19,190213,1,63,1,0,0,1,49-64
24,240165,0,25,1,0,0,0,17-32
32,320203,1,35,1,0,0,0,33-48
4,40666,1,60,2,0,0,0,49-64
39,390948,1,87,1,0,0,1,65 and Above
37,371247,2,30,2,0,0,0,17-32
8,80294,3,50,2,0,0,0,49-64
6,61917,1,21,1,1,0,0,17-32
12,121286,3,45,2,0,0,0,33-48
42,420336,1,68,1,0,1,0,65 and Above
21,210253,1,21,1,0,0,0,17-32
40,400388,2,43,2,0,0,0,33-48
6,63130,2,56,2,0,0,0,49-64
1,10449,0,10,2,0,0,0,0-16
51,510228,1,88,1,0,0,1,65 and Above
17,170606,1,61,1,0,1,0,49-64
4,40667,1,25,1,1,0,1,17-32
49,490132,1,84,2,0,0,0,65 and Above
47,470747,2,36,2,0,0,0,33-48
12,121478,3,38,1,0,0,0,33-48
6,61747,1,32,1,0,0,0,17-32
51,510349,1,44,1,0,0,1,33-48
6,62824,1,35,1,0,0,0,33-48
42,420047,1,32,2,0,0,0,17-32
27,270076,2,59,1,0,0,0,49-64
13,130074,2,60,1,0,0,0,49-64
34,340339,1,65,1,0,0,0,65 and Above
17,170625,1,69,1,0,0,0,65 and Above
1,10472,2,35,2,0,0,0,33-48
13,130176,1,50,2,0,0,0,49-64
33,330010,1,39,2,0,0,1,33-48
45,450429,1,48,1,0,0,0,33-48
12,120992,0,44,1,0,0,1,33-48
42,420053,1,23,1,0,0,1,17-32
47,470071,2,79,1,0,0,0,65 and Above
21,210031,1,26,2,0,0,1,17-32
26,260645,1,17,1,0,0,1,17-32
37,370061,2,48,1,0,0,1,33-48
22,220223,0,55,1,1,1,1,49-64
6,60248,3,23,2,0,0,0,17-32
18,180102,1,83,2,0,0,0,65 and Above
13,130529,2,68,1,0,0,0,65 and Above
32,320202,1,39,2,0,0,0,33-48
40,400217,2,58,1,0,0,0,49-64
12,121850,1,30,1,1,1,1,17-32
32,320094,1,85,1,0,0,0,65 and Above
37,370400,4,57,2,0,0,0,49-64
34,340407,1,43,2,0,0,0,33-48
47,470041,1,66,2,0,0,1,65 and Above
17,170921,0,42,2,0,0,1,33-48
12,121775,1,33,2,0,0,0,33-48
39,390840,1,56,1,0,0,0,49-64
40,400325,2,78,1,0,0,0,65 and Above
21,210460,2,39,2,0,0,0,33-48
13,130232,1,23,1,1,0,1,17-32
17,170275,3,61,1,0,0,1,49-64
22,220433,1,47,1,0,0,0,33-48
19,190064,1,82,1,0,0,0,65 and Above
26,260453,1,19,1,0,0,0,17-32
22,220594,0,49,2,0,0,0,49-64
39,391044,2,30,1,0,0,0,17-32
6,62549,4,39,1,0,0,0,33-48
6,60068,1,26,1,0,0,0,17-32
17,170428,1,72,2,0,0,0,65 and Above
18,180253,1,41,2,0,0,0,33-48
6,62913,2,29,1,0,0,1,17-32
17,170565,2,49,1,0,0,0,49-64
45,450090,0,51,1,0,0,0,49-64
12,120731,0,24,1,0,0,0,17-32
45,450857,3,62,1,0,0,0,49-64
13,130586,1,70,1,0,0,0,65 and Above
8,80489,3,43,1,0,0,0,33-48
4,40660,1,25,1,1,1,0,17-32
6,60825,0,64,1,1,0,0,49-64
17,170025,1,33,1,0,0,0,33-48
47,470882,1,51,2,0,0,0,49-64
6,61008,1,31,1,1,0,0,17-32
9,90005,1,48,1,0,0,0,33-48
12,120025,1,68,1,0,0,1,65 and Above
37,370483,1,75,2,0,0,0,65 and Above
37,370633,2,33,1,0,0,0,33-48
6,62727,2,45,2,0,0,0,33-48
8,80422,1,44,1,0,0,1,33-48
37,371136,2,68,2,0,0,1,65 and Above
42,420078,1,33,1,1,1,1,33-48
18,180246,1,18,2,0,0,0,17-32
4,40106,0,66,2,0,0,0,65 and Above
19,190004,2,35,1,0,0,0,33-48
15,150021,2,5,2,0,0,0,0-16
13,130979,2,37,1,0,0,0,33-48
47,470854,2,43,1,0,1,0,33-48
13,130200,1,68,1,0,0,0,65 and Above
37,370832,1,53,1,0,0,0,49-64
34,340050,1,52,1,0,0,0,49-64
4,40802,1,22,1,1,0,0,17-32
6,60791,1,61,1,0,0,1,49-64
6,60897,0,54,1,1,0,0,49-64
40,400310,2,22,1,0,0,0,17-32
6,62711,3,26,1,0,0,0,17-32
47,470923,2,63,1,0,0,0,49-64
37,370463,1,57,2,0,0,0,49-64
28,280002,1,34,1,0,0,0,33-48
12,120343,2,59,1,0,0,0,49-64
13,130328,1,53,1,0,0,0,49-64
39,390480,1,54,1,0,0,0,49-64
12,121870,1,57,1,0,0,0,49-64
55,550095,2,50,2,0,0,0,49-64
6,61833,2,22,1,0,0,0,17-32
12,120307,5,68,1,0,0,0,65 and Above
22,220286,2,54,1,0,0,0,49-64
27,270171,2,53,1,0,0,0,49-64
26,260699,0,42,2,0,0,0,33-48
47,470188,1,45,2,0,0,0,33-48
18,180567,1,27,1,1,0,0,17-32
21,210432,1,68,1,0,0,1,65 and Above
42,420128,1,56,1,0,0,1,49-64
28,280445,1,29,1,0,0,0,17-32
8,80023,2,58,1,0,0,1,49-64
12,120059,2,50,1,0,0,0,49-64
12,120011,1,18,1,0,0,0,17-32
26,260877,2,34,2,0,0,0,33-48
39,390195,2,31,1,0,0,0,17-32
4,40265,2,28,1,0,0,0,17-32
39,390158,2,92,2,0,0,0,65 and Above
26,260724,1,29,2,0,0,0,17-32
48,480674,1,36,2,1,1,0,33-48
47,470345,3,62,2,0,0,0,49-64
34,340225,1,36,1,0,0,0,33-48
26,260460,4,43,2,0,0,0,33-48
21,210116,0,49,1,0,0,1,49-64
6,62632,1,24,1,1,0,1,17-32
42,420601,1,32,1,0,1,1,17-32
18,180441,1,18,1,0,0,1,17-32
46,460044,1,32,1,1,0,0,17-32
21,210174,1,21,1,1,0,0,17-32
39,390678,2,41,1,0,0,0,33-48
5,50502,1,39,1,0,0,0,33-48
45,450731,1,50,1,0,0,0,49-64
30,300117,1,21,1,0,0,0,17-32
28,280105,1,20,1,0,0,0,17-32
47,470719,2,75,2,0,0,0,65 and Above
6,60206,1,41,2,0,0,0,33-48
47,470515,1,21,1,1,0,0,17-32
13,130421,1,67,2,0,0,0,65 and Above
6,60850,2,32,1,0,0,1,17-32
39,390436,1,42,1,0,0,1,33-48
47,470265,2,91,2,0,0,0,65 and Above
42,421064,1,47,1,1,0,1,33-48
25,250239,1,68,1,0,0,0,65 and Above
42,421092,1,22,1,1,0,0,17-32
28,280441,1,17,1,0,0,0,17-32
12,120754,1,87,1,0,0,1,65 and Above
6,60383,2,54,1,0,0,0,49-64
13,131181,2,5,1,0,0,0,0-16
47,470285,2,44,1,0,0,0,33-48
18,180097,1,41,2,0,0,1,33-48
18,180504,2,55,1,0,0,0,49-64
30,300107,1,22,1,0,0,1,17-32
32,320083,0,27,2,0,0,0,17-32
41,410047,1,46,1,0,0,0,33-48
48,480400,1,38,1,1,1,0,33-48
40,400175,1,28,1,0,0,0,17-32
48,482079,0,68,1,0,0,1,65 and Above
12,120891,1,24,1,0,0,1,17-32
42,420553,1,81,1,0,0,0,65 and Above
16,160078,0,26,1,0,1,1,17-32
37,370458,0,35,1,1,0,1,33-48
4,40793,1,33,1,0,0,0,33-48
21,210314,1,45,1,1,0,0,33-48
13,131022,0,33,1,1,1,1,33-48
4,40780,1,25,1,0,0,0,17-32
12,120176,1,30,1,0,0,0,17-32
45,450788,1,63,1,0,0,0,49-64
8,80288,3,56,2,0,0,0,49-64
26,260490,1,19,2,0,0,0,17-32
37,370053,3,7,1,0,0,0,0-16
17,170474,1,36,1,1,0,1,33-48
34,340423,1,44,1,1,0,1,33-48
